state	LIBR16393-IndivA_XXXX_XXX_2015-11-19
133790000	9.09
133800000	3.59
133810000	27.24
133820000	17.99
133830000	4.69
133840000	2.91
133850000	6.59
133860000	5.88
133870000	2.01
133880000	9.26
133890000	2.07
133900000	3.45
133910000	2.23
133920000	9.09
133930000	2.28
133940000	9.50
133950000	3.51
133960000	3.55
133970000	8.42
133980000	2.15
133990000	2.32
134000000	1.87
134010000	2.13
134020000	5.00
134030000	1.28
134040000	10.59
134050000	14.32
134060000	2.40
134070000	3.79
134080000	3.62
134090000	3.33
134100000	2.00
134110000	2.86
134120000	3.30
134130000	6.27
134140000	1.49
134150000	4.08
134160000	4.93
134170000	9.46
134180000	10.57
134190000	10.37
134200000	12.27
134210000	6.09
134220000	5.18
134230000	2.89
134240000	15.53
134250000	4.66
134260000	3.81
134270000	2.62
134280000	2.98
134290000	3.08
134300000	6.78
134310000	2.99
134320000	1.80
134330000	7.30
134340000	2.56
134350000	3.56
134360000	3.02
134370000	4.59
134380000	9.98
134390000	8.86
134400000	4.20
134410000	7.97
134420000	8.52
134430000	4.79
134440000	21.52
134450000	9.16
134460000	18.68
134470000	4.64
134480000	6.18
134490000	3.11
134500000	11.40
134510000	2.70
134520000	1.92
134530000	6.60
134540000	3.26
134550000	9.13
134560000	3.87
134570000	3.55
134580000	3.37
134590000	3.18
134600000	3.48
134610000	5.54
134620000	3.69
134630000	4.45
134640000	3.23
134650000	3.03
134660000	1.56
134670000	1.62
134680000	7.90
134690000	6.02
134700000	10.12
134710000	2.56
134720000	4.19
134730000	2.58
134740000	10.19
134750000	11.90
134760000	3.79
134770000	11.44
134780000	3.68
134790000	2.79
134800000	6.80
134810000	25.25
134820000	9.15
134830000	65.53
134840000	3.75
134850000	2.70
134860000	4.02
134870000	8.47
134880000	4.41
134890000	5.49
134900000	3.77
134910000	10.21
134920000	4.37
134930000	5.35
134940000	6.42
134950000	4.58
134960000	15.89
134970000	16.74
134980000	10.44
134990000	4.01
135000000	10.48
135010000	5.67
135020000	4.45
135030000	4.96
135040000	3.07
135050000	6.24
135060000	4.43
135070000	7.88
135080000	9.18
135090000	5.72
135100000	4.99
135110000	5.76
135120000	15.30
135130000	4.92
135140000	8.64
135150000	6.12
135160000	8.30
135170000	2.22
135180000	8.56
135190000	3.73
135200000	3.43
135210000	4.16
135220000	3.11
135230000	3.64
135240000	5.73
135250000	6.62
135260000	3.06
135270000	4.25
135280000	1.23
135290000	1.88
135300000	10.90
135310000	2.38
135320000	6.28
135330000	4.44
135340000	3.42
135350000	5.04
135360000	11.09
135370000	23.48
135380000	7.66
135390000	1.72
135400000	7.46
135410000	4.13
135420000	4.96
135430000	3.00
135440000	1.98
135450000	3.91
135460000	12.84
135470000	4.30
135480000	49.34
135490000	7.77
135500000	14.01
135510000	6.58
135520000	7.30
135530000	2.52
135540000	23.17
135550000	5.23
135560000	3.40
135570000	6.78
135580000	9.95
135590000	8.84
135600000	11.38
135610000	2.77
135620000	3.09
135630000	3.17
135640000	3.19
135650000	7.59
135660000	4.79
135670000	3.51
135680000	7.02
135690000	4.45
135700000	5.16
135710000	3.10
135720000	3.83
135730000	2.52
135740000	3.03
135750000	3.09
135760000	1.15
135770000	2.07
135780000	2.06
135790000	11.41
135800000	3.79
135810000	5.66
135820000	6.34
135830000	7.03
135840000	6.05
135850000	2.63
135860000	7.26
135870000	19.11
135880000	6.06
135890000	2.21
135900000	6.83
135910000	14.49
135920000	5.51
135930000	7.28
135940000	7.68
135950000	13.08
135960000	16.16
135970000	3.43
135980000	9.58
135990000	13.34
136000000	6.96
136010000	8.20
136020000	6.70
136030000	6.52
136040000	3.79
136050000	2.96
136060000	7.81
136070000	4.89
136080000	3.64
136090000	4.69
136100000	4.99
136110000	4.07
136120000	11.12
136130000	3.60
136140000	4.74
136150000	17.00
136160000	6.19
136170000	2.47
136180000	6.15
136190000	15.58
136200000	3.06
136210000	4.23
136220000	5.90
136230000	8.56
136240000	57.99
136250000	2.22
136260000	4.33
136270000	3.94
136280000	3.03
136290000	1.88
136300000	4.35
136310000	3.21
136320000	2.00
136330000	4.56
136340000	5.51
136350000	5.87
136360000	2.75
136370000	6.91
136380000	22.06
136390000	4.65
136400000	2.36
136410000	2.05
136420000	2.29
136430000	16.83
136440000	4.60
136450000	9.64
136460000	4.80
136470000	5.33
136480000	5.56
136490000	10.63
136500000	12.53
136510000	12.79
136520000	3.67
136530000	5.15
136540000	4.34
136550000	8.62
136560000	1.62
136570000	10.83
136580000	10.64
136590000	14.27
136600000	4.51
136610000	32.11
136620000	4.85
136630000	2.82
136640000	4.14
136650000	3.90
136660000	9.59
136670000	8.96
136680000	13.97
136690000	15.23
136700000	12.60
136710000	19.73
136720000	12.91
136730000	6.92
136740000	20.27
136750000	3.73
136760000	5.59
136770000	7.94
136780000	2.85
136790000	6.42
136800000	8.24
136810000	16.17
136820000	4.09
136830000	11.38
136840000	6.88
136850000	10.27
136860000	6.94
136870000	23.12
136880000	13.32
136890000	13.11
136900000	5.57
136910000	8.71
136920000	3.66
136930000	5.16
136940000	2.98
136950000	2.99
136960000	12.10
136970000	7.34
136980000	17.20
136990000	3.39
137000000	6.35
137010000	3.11
137020000	7.43
137030000	8.45
137040000	3.77
137050000	10.66
137060000	3.86
137070000	1.74
137080000	3.02
137090000	3.78
137100000	2.48
137110000	3.95
137120000	3.14
137130000	2.06
137140000	7.40
137150000	2.24
137160000	3.98
137170000	3.66
137180000	8.81
137190000	1.87
137200000	10.28
137210000	1.54
137220000	8.50
137230000	11.13
137240000	1.47
137250000	5.03
137260000	6.81
137270000	3.95
137280000	5.24
137290000	3.58
137300000	5.94
137310000	2.38
137320000	2.25
137330000	5.88
137340000	2.54
137350000	2.52
137360000	10.47
137370000	3.56
137380000	4.20
137390000	11.70
137400000	6.41
137410000	2.51
137420000	6.94
137430000	3.48
137440000	11.83
137450000	7.03
137460000	6.60
137470000	8.66
137480000	18.57
137490000	10.61
137500000	12.37
137510000	8.32
137520000	18.57
137530000	5.93
137540000	11.58
137550000	11.07
137560000	10.72
137570000	4.75
137580000	7.79
137590000	5.14
137600000	5.96
137610000	17.19
137620000	9.60
137630000	5.19
137640000	6.08
137650000	12.68
137660000	5.30
137670000	15.48
137680000	21.10
137690000	15.16
137700000	5.84
137710000	5.63
137720000	2.50
137730000	9.00
137740000	8.85
137750000	2.44
137760000	5.74
137770000	14.74
137780000	7.14
137790000	5.32
137800000	1.93
137810000	1.39
137820000	10.68
137830000	4.87
137840000	3.43
137850000	2.79
137860000	6.21
137870000	18.24
137880000	5.78
137890000	9.50
137900000	12.26
137910000	4.24
137920000	5.09
137930000	1.70
137940000	3.33
137950000	6.99
137960000	3.16
137970000	19.03
137980000	1.99
137990000	10.55
138000000	2.61
138010000	4.90
138020000	18.09
138030000	2.78
138040000	4.11
138050000	16.90
138060000	6.66
138070000	7.48
138080000	3.44
138090000	4.50
138100000	18.38
138110000	6.38
138120000	1.94
138130000	2.09
138140000	3.64
138150000	2.56
138160000	5.59
138170000	1.27
138180000	1.91
138190000	4.05
138200000	8.89
138210000	3.36
138220000	5.51
138230000	6.22
138240000	3.29
138250000	4.58
138260000	2.32
138270000	3.36
138280000	2.04
138290000	4.00
138300000	2.53
138310000	4.91
138320000	1.36
138330000	19.04
138340000	13.19
138350000	4.43
138360000	6.24
138370000	7.31
138380000	2.72
138390000	2.44
138400000	4.61
138410000	5.53
138420000	3.71
138430000	2.08
138440000	7.33
138450000	7.09
138460000	16.59
138470000	6.71
138480000	3.26
138490000	7.81
138500000	8.95
138510000	4.92
138520000	4.03
138530000	3.00
138540000	10.18
138550000	4.71
138560000	9.10
138570000	32.58
138580000	42.31
138590000	11.64
138600000	6.62
138610000	2.20
138620000	3.17
138630000	10.34
138640000	16.04
138650000	2.92
138660000	1.59
138670000	4.19
138680000	4.34
138690000	9.36
138700000	9.57
138710000	2.58
138720000	2.26
138730000	6.20
138740000	4.40
138750000	8.71
138760000	3.82
138770000	3.69
138780000	10.23
138790000	4.96
138800000	3.74
138810000	4.74
138820000	10.47
138830000	6.73
138840000	5.70
138850000	19.34
138860000	3.58
138870000	1.71
138880000	6.76
138890000	5.68
138900000	15.52
138910000	4.34
138920000	2.41
138930000	3.91
138940000	10.12
138950000	2.32
138960000	5.48
138970000	4.90
138980000	2.67
138990000	6.19
139000000	5.79
139010000	6.54
139020000	5.89
139030000	7.75
139040000	3.15
139050000	10.00
139060000	5.43
139070000	6.16
139080000	4.91
139090000	2.05
139100000	13.80
139110000	3.41
139120000	5.52
139130000	1.41
139140000	16.67
139150000	4.96
139160000	3.36
139170000	5.93
139180000	2.52
139190000	3.04
139200000	4.69
139210000	8.27
139220000	7.43
139230000	4.69
139240000	3.64
139250000	3.36
139260000	11.47
139270000	18.73
139280000	3.90
139290000	4.02
139300000	6.40
139310000	1.45
139320000	3.30
139330000	7.50
139340000	2.31
139350000	3.08
139360000	1.71
139370000	2.69
139380000	5.18
139390000	2.88
139400000	1.92
139410000	6.07
139420000	2.20
139430000	4.16
139440000	1.35
139450000	2.48
139460000	2.25
139470000	3.37
139480000	9.80
139490000	3.58
139500000	3.77
139510000	4.59
139520000	1.71
139530000	1.92
139540000	1.72
139550000	4.88
139560000	7.14
139570000	3.84
139580000	7.31
139590000	4.07
139600000	2.50
139610000	3.12
139620000	3.86
139630000	8.34
139640000	14.42
139650000	13.16
139660000	5.06
139670000	4.54
139680000	7.67
139690000	9.85
139700000	1.93
139710000	4.49
139720000	6.27
139730000	18.48
139740000	7.05
139750000	3.65
139760000	6.79
139770000	11.94
139780000	9.46
139790000	25.47
139800000	10.24
139810000	3.15
139820000	4.45
139830000	4.99
139840000	5.12
139850000	9.36
139860000	1.24
139870000	11.73
139880000	5.48
139890000	8.14
139900000	5.78
139910000	8.80
139920000	5.05
139930000	17.76
139940000	3.58
139950000	6.04
139960000	5.57
139970000	7.77
139980000	4.56
139990000	6.75
140000000	2.62
140010000	4.52
140020000	8.38
140030000	2.34
140040000	3.06
140050000	3.87
140060000	3.98
140070000	2.29
140080000	4.17
140090000	7.29
140100000	5.47
140110000	7.41
140120000	3.74
140130000	2.49
140140000	4.82
140150000	13.88
140160000	9.48
140170000	20.68
140180000	26.81
140190000	9.04
140200000	4.80
140210000	3.40
140220000	5.74
140230000	4.78
140240000	3.40
140250000	5.45
140260000	1.98
140270000	3.28
140280000	4.14
140290000	3.83
140300000	7.33
140310000	3.11
140320000	3.49
140330000	1.91
140340000	2.99
140350000	1.96
140360000	4.21
140370000	4.37
140380000	16.76
140390000	2.98
140400000	4.59
140410000	5.20
140420000	2.18
140430000	10.83
140440000	1.97
140450000	9.49
140460000	20.17
140470000	4.13
140480000	19.61
140490000	5.21
140500000	3.49
140510000	4.41
140520000	6.42
140530000	6.99
140540000	2.05
140550000	29.44
140560000	2.37
140570000	3.86
140580000	6.84
140590000	3.68
140600000	5.34
140610000	2.16
140620000	1.76
140630000	3.13
140640000	2.71
140650000	2.48
140660000	3.89
140670000	4.71
140680000	8.79
140690000	6.16
140700000	10.35
140710000	2.58
140720000	7.13
140730000	8.03
140740000	13.21
140750000	10.17
140760000	6.80
140770000	2.16
140780000	5.73
140790000	2.00
140800000	11.47
140810000	7.31
140820000	1.50
140830000	2.08
140840000	5.38
140850000	9.20
140860000	2.19
140870000	4.26
140880000	14.11
140890000	5.53
140900000	4.00
140910000	6.79
140920000	8.96
140930000	21.41
140940000	7.43
140950000	17.28
140960000	7.92
140970000	13.78
140980000	6.36
140990000	4.09
141000000	7.04
141010000	10.37
141020000	3.33
141030000	3.75
141040000	6.06
141050000	2.53
141060000	3.74
141070000	3.83
141080000	6.27
141090000	4.29
141100000	12.40
141110000	7.67
141120000	8.36
141130000	6.24
141140000	8.03
141150000	2.84
141160000	14.63
141170000	2.96
141180000	20.35
141190000	7.83
141200000	14.13
141210000	16.09
141220000	14.78
141230000	2.43
141240000	2.90
141250000	2.78
141260000	4.37
141270000	5.17
141280000	2.71
141290000	4.19
141300000	4.19
141310000	2.88
141320000	6.84
141330000	1.84
141340000	3.95
141350000	9.59
141360000	3.77
141370000	8.05
141380000	3.20
141390000	5.68
141400000	4.39
141410000	3.65
141420000	3.82
141430000	7.79
141440000	2.10
141450000	4.37
141460000	2.73
141470000	6.71
141480000	4.18
141490000	7.81
141500000	2.94
141510000	7.66
141520000	7.74
141530000	3.78
141540000	4.61
141550000	5.55
141560000	6.22
141570000	9.48
141580000	3.51
141590000	17.50
141600000	8.74
141610000	3.06
141620000	20.55
141630000	2.92
141640000	2.39
141650000	5.47
141660000	4.42
141670000	3.39
141680000	11.07
141690000	4.57
141700000	2.89
141710000	2.58
141720000	2.17
141730000	4.43
141740000	4.71
141750000	6.63
141760000	10.74
141770000	14.69
141780000	5.27
141790000	14.73
141800000	4.77
141810000	8.23
141820000	14.65
141830000	12.70
141840000	15.40
141850000	4.35
141860000	7.43
141870000	6.81
141880000	10.88
141890000	5.93
141900000	1.50
141910000	2.96
141920000	4.69
141930000	2.45
141940000	5.07
141950000	2.89
141960000	8.35
141970000	9.81
141980000	4.48
141990000	11.58
142000000	16.97
142010000	7.48
142020000	6.97
142030000	7.89
142040000	3.65
142050000	3.25
142060000	3.35
142070000	2.44
142080000	6.94
142090000	11.17
142100000	9.16
142110000	2.75
142120000	2.00
142130000	1.91
142140000	5.58
142150000	1.61
142160000	2.84
142170000	2.90
142180000	4.23
142190000	7.79
142200000	2.17
142210000	5.11
142220000	2.22
142230000	4.16
142240000	8.35
142250000	1.95
142260000	2.45
142270000	6.34
142280000	1.45
142290000	3.67
142300000	2.23
142310000	2.98
142320000	7.64
142330000	1.75
142340000	4.80
142350000	5.92
142360000	1.70
142370000	8.37
142380000	6.86
142390000	6.81
142400000	4.15
142410000	9.15
142420000	11.69
142430000	1.41
142440000	1.88
142450000	3.58
142460000	3.59
142470000	3.47
142480000	4.07
142490000	5.24
142500000	6.19
142510000	10.41
142520000	1.67
142530000	7.81
142540000	4.73
142550000	2.57
142560000	2.59
142570000	3.68
142580000	9.11
142590000	9.69
142600000	1.61
142610000	3.34
142620000	2.35
142630000	1.75
142640000	2.68
142650000	7.35
142660000	4.14
142670000	2.39
142680000	11.15
142690000	2.98
142700000	3.40
142710000	9.11
142720000	2.34
142730000	2.30
142740000	2.90
142750000	1.80
142760000	1.89
142770000	17.17
142780000	2.80
142790000	4.00
142800000	6.20
142810000	4.07
142820000	4.43
142830000	6.82
142840000	6.05
142850000	2.13
142860000	8.21
142870000	2.18
142880000	3.91
142890000	2.74
142900000	8.90
142910000	5.88
142920000	17.57
142930000	16.56
142940000	4.63
142950000	6.42
142960000	10.48
142970000	17.97
142980000	5.24
142990000	8.32
143000000	12.10
143010000	11.42
143020000	4.30
143030000	7.53
143040000	8.67
143050000	9.64
143060000	7.03
143070000	7.86
143080000	6.44
143090000	4.48
143100000	2.83
143110000	2.11
143120000	13.86
143130000	3.90
143140000	4.98
143150000	2.24
143160000	7.08
143170000	6.73
143180000	7.48
143190000	5.42
143200000	3.24
143210000	8.38
143220000	5.50
143230000	3.11
143240000	12.16
143250000	5.26
143260000	4.07
143270000	1.86
143280000	3.32
143290000	8.77
143300000	4.67
143310000	1.60
143320000	3.37
143330000	1.00
143340000	9.38
143350000	7.95
143360000	2.65
143370000	3.94
143380000	2.59
143390000	2.97
143400000	5.89
143410000	2.75
143420000	4.03
143430000	11.08
143440000	2.97
143450000	3.53
143460000	2.95
143470000	7.60
143480000	2.36
143490000	15.15
143500000	9.66
143510000	2.72
143520000	2.08
143530000	6.82
143540000	11.35
143550000	12.81
143560000	12.90
143570000	3.05
143580000	22.16
143590000	4.22
143600000	2.22
143610000	2.10
143620000	25.79
143630000	6.63
143640000	3.42
143650000	3.38
143660000	4.58
143670000	37.27
143680000	3.62
143690000	14.19
143700000	10.10
143710000	5.69
143720000	25.29
143730000	16.25
143740000	2.04
143750000	15.56
143760000	3.24
143770000	6.83
143780000	2.02
143790000	24.29
143800000	4.80
143810000	9.34
143820000	9.94
143830000	7.17
143840000	6.54
143850000	3.03
143860000	12.92
143870000	4.86
143880000	3.65
143890000	6.95
143900000	5.39
143910000	3.17
143920000	3.92
143930000	3.16
143940000	5.30
143950000	3.72
143960000	6.92
143970000	6.92
143980000	3.49
143990000	5.31
144000000	4.95
144010000	1.84
144020000	5.04
144030000	7.70
144040000	4.45
144050000	3.15
144060000	5.53
144070000	4.06
144080000	3.03
144090000	8.95
144100000	4.14
144110000	4.08
144120000	4.44
144130000	9.38
144140000	11.93
144150000	5.61
144160000	3.60
144170000	4.18
144180000	1.79
144190000	2.34
144200000	3.32
144210000	4.62
144220000	6.45
144230000	5.55
144240000	1.56
144250000	1.97
144260000	2.44
144270000	1.93
144280000	12.94
144290000	10.94
144300000	5.54
144310000	1.96
144320000	2.56
144330000	4.56
144340000	7.95
144350000	3.16
144360000	2.48
144370000	3.13
144380000	3.49
144390000	2.44
144400000	2.07
144410000	3.85
144420000	5.68
144430000	7.44
144440000	6.40
144450000	3.51
144460000	6.35
144470000	4.05
144480000	4.71
144490000	6.25
144500000	4.52
144510000	1.93
144520000	5.71
144530000	8.25
144540000	15.90
144550000	19.42
144560000	10.04
144570000	2.09
144580000	7.11
144590000	4.43
144600000	4.25
144610000	11.06
144620000	6.48
144630000	16.01
144640000	3.82
144650000	4.43
144660000	9.50
144670000	14.19
144680000	4.21
144690000	3.39
144700000	3.33
144710000	3.81
144720000	3.05
144730000	5.75
144740000	14.72
144750000	5.15
144760000	9.09
144770000	2.25
144780000	7.52
144790000	3.50
144800000	9.77
144810000	4.24
144820000	3.79
144830000	2.66
144840000	6.26
144850000	3.70
144860000	2.46
144870000	2.77
144880000	8.68
144890000	1.57
144900000	3.13
144910000	2.23
144920000	1.93
144930000	3.90
144940000	6.04
144950000	2.49
144960000	1.59
144970000	1.00
144980000	3.45
144990000	2.37
145000000	4.09
145010000	1.62
145020000	25.44
145030000	22.05
145040000	10.37
145050000	13.61
145060000	34.38
145070000	5.37
145080000	16.73
145090000	19.48
145100000	5.81
145110000	6.12
145120000	4.23
145130000	8.22
145140000	19.72
145150000	6.05
145160000	2.66
145170000	11.53
145180000	45.34
145190000	2.06
145200000	3.69
145210000	2.95
145220000	3.47
145230000	11.65
145240000	4.76
145250000	3.26
145260000	10.03
145270000	8.02
145280000	7.57
145290000	4.87
145300000	7.45
145310000	3.67
145320000	7.99
145330000	1.27
145340000	3.35
145350000	4.57
145360000	3.50
145370000	4.15
145380000	2.96
145390000	2.88
145400000	2.86
145410000	6.09
145420000	5.70
145430000	7.30
145440000	4.79
145450000	2.61
145460000	2.00
145470000	3.20
145480000	1.79
145490000	1.15
145500000	4.90
145510000	2.88
145520000	1.79
145530000	8.25
145540000	12.93
145550000	3.66
145560000	2.19
145570000	9.90
145580000	10.28
145590000	6.61
145600000	10.43
145610000	4.00
145620000	4.68
145630000	2.71
145640000	4.48
145650000	14.74
145660000	4.76
145670000	14.72
145680000	1.92
145690000	4.13
145700000	7.51
145710000	2.69
145720000	7.94
145730000	3.87
145740000	6.81
145750000	2.62
145760000	2.51
145770000	1.93
145780000	4.99
145790000	3.87
145800000	7.82
145810000	2.75
145820000	7.75
145830000	3.15
145840000	3.29
145850000	1.40
145860000	2.27
145870000	5.22
145880000	1.68
145890000	2.81
145900000	8.06
145910000	5.80
145920000	24.55
145930000	9.48
145940000	5.88
145950000	4.85
145960000	7.58
145970000	5.86
145980000	4.90
